Genome,Sample,site,treatment,Genomad realm,Genomad kingdom,Genomad phylum,Genomad class,Genomad order,Genomad family,checkv_quality,lytic_state,Host Domain,Host Phylum,Host Class,Host Order,Host Family,Host Genus
LASYr2D2E2F_vRhyme_unbinned_3,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,Binatus
LASYr2D2E2F_vRhyme_unbinned_30,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,integrated_prophage,,,,,,
LASYr2D2E2F_vRhyme_unbinned_31,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
LASYr2D2E2F_vRhyme_unbinned_32,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
LASYr2D2E2F_vRhyme_unbinned_4,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
LASYr2D2E2F_vRhyme_unbinned_5,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,
LASYr2D2E2F_vRhyme_unbinned_6,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,,,,,,
LASYr2D2E2F_vRhyme_unbinned_7,LASYr2D2E2F,Langwell,REST,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Not-determined,lytic_scaffold,,,,,,
LASYr2D2E2F_vRhyme_unbinned_8,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,JAIQEY01
LASYr2D2E2F_vRhyme_unbinned_9,LASYr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
LAWAr2D2E2F_vRhyme_bin_10,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,
LAWAr2D2E2F_vRhyme_bin_11,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_12,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,High-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_13,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lysogenic_virus,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Rhodoblastus
LAWAr2D2E2F_vRhyme_bin_14,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,High-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_15,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,High-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_19,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,
LAWAr2D2E2F_vRhyme_bin_20,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_21,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_22,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lysogenic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_24,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_26,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_27,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_28,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_29,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_3,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209
LAWAr2D2E2F_vRhyme_bin_30,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_31,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_4,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_5,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_6,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,High-quality,lytic_virus,,,,,,
LAWAr2D2E2F_vRhyme_bin_8,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_virus,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella
LAWAr2D2E2F_vRhyme_unbinned_1,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
LAWAr2D2E2F_vRhyme_unbinned_10,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
LAWAr2D2E2F_vRhyme_unbinned_11,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_12,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_13,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_14,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_15,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,0-14-0-80-60-11,0-14-0-80-60-11
LAWAr2D2E2F_vRhyme_unbinned_16,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_17,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_18,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_19,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_2,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lysogenic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_20,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_21,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_22,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,0-14-0-80-60-11,0-14-0-80-60-11
LAWAr2D2E2F_vRhyme_unbinned_23,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Acidoferrales,UBA7541,Acidoferrum
LAWAr2D2E2F_vRhyme_unbinned_24,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_25,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
LAWAr2D2E2F_vRhyme_unbinned_26,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_27,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_28,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_29,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_3,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_30,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_31,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_32,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Complete,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_33,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylovirgula
LAWAr2D2E2F_vRhyme_unbinned_34,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_35,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_36,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_37,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_38,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_39,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_4,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
LAWAr2D2E2F_vRhyme_unbinned_40,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_41,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_42,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_43,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_44,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_45,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209
LAWAr2D2E2F_vRhyme_unbinned_46,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_47,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_48,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
LAWAr2D2E2F_vRhyme_unbinned_49,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Terracidiphilus
LAWAr2D2E2F_vRhyme_unbinned_5,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_50,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_51,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_52,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_53,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_54,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_55,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Bacteria,Dormibacterota,Dormibacteria,CF-121,CF-121,CF-13
LAWAr2D2E2F_vRhyme_unbinned_56,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,Binatus
LAWAr2D2E2F_vRhyme_unbinned_57,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_58,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Archaea,Thermoproteota,Bathyarchaeia,40CM-2-53-6,FEN-987,FEN-987
LAWAr2D2E2F_vRhyme_unbinned_59,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_6,LAWAr2D2E2F,Langwell,REST,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Not-determined,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_60,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_61,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_62,LAWAr2D2E2F,Langwell,REST,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Not-determined,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_63,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_64,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_65,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
LAWAr2D2E2F_vRhyme_unbinned_66,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_67,LAWAr2D2E2F,Langwell,REST,,,,,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_68,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographiviridae,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_69,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,28-YEA-48
LAWAr2D2E2F_vRhyme_unbinned_7,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_70,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_71,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_72,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_73,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_74,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_75,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Complete,lytic_scaffold,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia
LAWAr2D2E2F_vRhyme_unbinned_76,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_77,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_78,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Complete,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_79,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,Binatus
LAWAr2D2E2F_vRhyme_unbinned_8,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_80,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Armatimonadota,JADLDR01,JADLDR01,JADLDR01,JADLDR01
LAWAr2D2E2F_vRhyme_unbinned_81,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
LAWAr2D2E2F_vRhyme_unbinned_82,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_83,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,Binatus
LAWAr2D2E2F_vRhyme_unbinned_84,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,0-14-0-80-60-11,0-14-0-80-60-11
LAWAr2D2E2F_vRhyme_unbinned_85,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_86,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis
LAWAr2D2E2F_vRhyme_unbinned_87,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209
LAWAr2D2E2F_vRhyme_unbinned_88,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
LAWAr2D2E2F_vRhyme_unbinned_89,LAWAr2D2E2F,Langwell,REST,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
